time,volume,open
1601032080000,0.14461411,340.38
1601032140000,1.90177813,340.24
1601032200000,193.90385017,340.84
1601032260000,10.12752417,341.11876364
1601032320000,0.2,341.3
1601032380000,8.352487100000001,341.44
1601032440000,5.84225,341.25
1601032500000,19.77078187,341.52
1601032560000,3.6056,341.92
1601032620000,2.6857,341.80302756
1601032680000,0.35,341.77761848
1601032740000,1.0,341.9084921
1601032860000,10.0,341.93
1601032920000,11.94425709,341.94277754
1601032980000,1.16096,342.20957294
1601033040000,10.20080801,342.30417911
1601033100000,9.27723883,342.45
1601033160000,0.16691619000000002,342.53
1601033220000,0.2784,342.57
1601033280000,9.43067682,342.53
1601033340000,0.77752417,342.3
1601033400000,9.44,342.3
1601033460000,5.83687583,342.29
1601033520000,18.67098,342.0
1601033580000,0.12121215,341.62
1601033640000,115.33854876,341.55423196
1601033700000,90.5594427,342.3
1601033760000,216.17230486,343.43
1601033820000,24.27800381,344.20726112
1601033880000,11.22000001,344.21
1601033940000,67.25810149,344.65
1601034000000,3.39,345.23
1601034060000,21.61273522,344.37423003
1601034120000,31.40736483,344.52
1601034180000,3.76,344.31
1601034240000,3.0,344.31
1601034300000,0.04,344.46
1601034360000,3.06074609,344.87414792
1601034420000,8.13820944,344.33
1601034480000,0.54,344.38
1601034540000,0.94,344.26
1601034600000,134.96922185,344.05933793
1601034660000,13.20085824,345.04
1601034720000,40.6633435,344.88
1601034780000,1.2,344.89
1601034840000,112.88239999,345.35
1601035020000,33.0,345.35
1601035080000,1.86898482,344.88
1601035140000,21.69896418,344.58314435
1601035200000,13.887676979999998,344.45
1601035260000,7.68623347,344.24
1601035320000,0.1,344.6690348
1601035380000,11.05822394,344.78
1601035440000,111.86170691,345.1712878
1601035500000,57.19966184,346.01
1601035560000,70.92423024,346.7
1601035620000,51.65448667,347.75
1601035680000,75.32742812000002,348.12
1601035740000,100.4131723,347.84631294
1601035800000,112.83940273,348.52
1601035860000,79.79176690000001,347.93935730000004
1601035920000,45.77163295,348.36
1601035980000,4.35,348.19
1601036040000,3.96527893,347.75
1601036100000,18.41143747,348.21
1601036160000,32.50292196,349.24
1601036220000,48.60395025,348.1
1601036280000,18.34795572,347.68198286
1601036340000,6.41094316,347.68
1601036400000,7.664962599999999,347.25
1601036460000,12.390130000000001,347.63
1601036520000,12.900955699999999,347.21
1601036580000,12.26929113,347.4
1601036640000,17.0331,346.89
1601036700000,185.06741227,347.05
1601036760000,2.5034099999999997,346.52
1601036820000,5.65,346.70443277
1601036940000,1019.3561,346.75098278
1601037000000,1040.24270178,346.03
1601037060000,44.20584295,346.39
1601037120000,11.83090054,346.19
1601037180000,0.55,346.49982327
1601037240000,25.1,346.01186369
1601037300000,16.03916565,345.85
1601037360000,13.22934519,345.51
1601037420000,91.99500683,345.02
1601037480000,58.96160046000001,344.71
1601037540000,10.21514368,344.38
1601037600000,5.71165237,344.53444417
1601037660000,91.41055699,344.81
1601037720000,0.1,344.88332804
1601037780000,13.87,344.80192180000006
1601037840000,61.59727319,344.40652009
1601037900000,71.87985487,344.98
1601037960000,17.83379192,345.6
1601038020000,10.344000000000001,345.84
1601038080000,10.738,346.11
1601038140000,10.75351109,345.66
1601038200000,5.2200000000000015,345.71046531
1601038260000,3.25793233,345.52
1601038380000,2.7,345.72
1601038440000,5.7346200000000005,345.54522972
1601038500000,10.5747745,345.18
1601038560000,3.0,344.83
1601038620000,0.1,345.05636592
1601038680000,5.95,345.49
1601038800000,2.31763032,345.23
1601038860000,12.3687054,345.15
1601038920000,6.52556119,345.64
1601038980000,21.95612883,345.8
1601039040000,6.29220684,345.21
1601039100000,12.00763488,345.03
1601039160000,48.96506999,345.79
1601039220000,1.8,346.41
1601039280000,62.02665542,346.45
1601039340000,8.18,346.21
1601039400000,11.0708,346.38
1601039460000,1.51241371,345.62
1601039520000,0.5,345.72
1601039580000,0.1,345.77
1601039640000,3.559375,345.77
1601039700000,56.321000000000005,345.66
1601039760000,5.0,345.82695741
1601039820000,2.8496,346.0
1601039880000,5.45531,346.0
1601039940000,6.9,346.13
1601040000000,2.6,345.87349582
1601040060000,3.9731,345.63
1601040120000,6.52396,345.41
1601040180000,6.72081373,344.87
1601040240000,6.699038000000001,344.60532403
1601040300000,0.20029242,344.71
1601040360000,0.05,344.8
1601040420000,9.43344353,345.07
1601040480000,5.9,344.9
1601040540000,0.6579999999999999,344.68
1601040600000,11.84065396,344.71
1601040660000,8.399189999999999,345.46
1601040720000,20.288468,345.60188085
1601040780000,14.261379999999999,345.43
1601040840000,10.04448607,345.38423277
1601040900000,20.079045100000002,344.89217829
1601040960000,5.8621,345.64
1601041020000,15.82965695,344.83
1601041080000,508.75687300000004,344.14
1601041140000,14.08504566,344.01
1601041200000,17.725678,344.06
1601041260000,35.61371595,344.64
1601041320000,14.86970896,345.05
1601041380000,23.43057263,345.36
1601041440000,9.70822054,345.31101914
1601041500000,52.91805292,345.08
1601041560000,92.2990867,344.92
1601041620000,86.8358489,344.9
1601041680000,1.51875,344.53
1601041740000,2.10622316,344.89099874
1601041800000,0.25,344.71
1601041860000,1.60638184,344.52
1601041920000,90.45867,344.46
1601041980000,6.72745,345.11
1601042040000,7.7,345.01
1601042100000,15.30849228,344.63
1601042160000,288.98707484,344.22
1601042220000,47.83662105,343.22
1601042280000,66.09413863,343.56418155
1601042340000,22.14424375,344.01
1601042400000,63.21466413,344.4
1601042460000,1.9697997999999999,344.02
1601042520000,8.63170409,344.42
1601042580000,1.3,344.38
1601042640000,1.1,344.4
1601042700000,6.49445743,344.20937019
1601042760000,7.95,343.83
1601042880000,4.03783047,343.49
1601042940000,87.7951751,343.38759619
1601043000000,123.00189908,343.197195
1601043060000,4.42,342.66202191
1601043120000,51.37398593,342.5
1601043180000,97.15076613,341.26
1601043240000,71.43734888,341.67311512
1601043300000,134.56788151,341.95391317
1601043360000,27.92684255,342.91
1601043420000,20.49,342.71
1601043480000,18.10547506,342.6349524
1601043540000,5.2988689,342.67280216
1601043600000,7.94251433,342.78280098
1601043660000,10.78034528,342.94542244
1601043720000,20.471128600000004,343.45
1601043780000,1.07223,343.61913991
1601043840000,7.958070299999999,343.55
1601043900000,13.10562952,343.71865639
1601043960000,17.792175229999994,343.77
1601044020000,5.9027398999999985,343.60752409
1601044080000,11.43035911,343.83
1601044140000,24.94498477,344.21154665
1601044200000,0.897,344.12302781
1601044260000,18.79842417,343.66
1601044320000,9.77492143,344.42
1601044380000,0.44748965,344.73
1601044440000,8.52971172,344.68
1601044500000,1.11279,344.66479512
1601044560000,0.8,344.84
1601044620000,0.05,344.88572664
1601044680000,8.893647999999999,344.88572664
1601044740000,32.38706734,344.78
1601044800000,80.15832548,345.45
1601044860000,27.38449989,344.97
1601044920000,1.98,344.85
1601044980000,8.32331449,344.9
1601045040000,82.05,345.58
1601045100000,3.0,345.34
1601045220000,28.61892012,345.14
1601045280000,1.05,345.25823652
1601045340000,0.90200378,345.05334995
1601045400000,1.4944769999999998,345.02566891
1601045460000,5.48e-06,345.03
1601045520000,0.3,345.53731764
1601045580000,85.36034098,345.58
1601045640000,0.3019,345.57
1601045700000,7.59127462,345.58
1601045760000,0.08214286999999999,345.42202385
1601045820000,0.3,345.66522983
1601045880000,1.9457944,345.7
1601045940000,213.56521698,345.88
1601046000000,268.89067465,346.12591962
1601046060000,208.13895119999998,346.25
1601046120000,149.12455287,345.95
1601046180000,33.11011942,345.27
1601046240000,24.99540365,344.92
1601046300000,11.20768925,344.62
1601046360000,5.7988,345.36
1601046480000,24.05,345.32
1601046540000,13.21752417,345.06111651
1601046600000,8.77,345.41726415
1601046660000,0.2,345.54
1601046720000,2.73301897,345.54
1601046780000,13.459030100000001,346.19
1601046840000,0.71686919,346.74
1601046900000,11.00609106,346.97
1601046960000,14.3297564,346.8475346
1601047020000,8.56187506,346.98
1601047080000,6.27023843,347.39
1601047140000,12.348,347.62
1601047200000,112.55653490000002,346.89
1601047260000,1.60815833,346.97
1601047320000,12.06939369,347.16
1601047380000,2.24,347.83
1601047440000,8.643239999999999,347.72
1601047500000,16.73408555,347.56
1601047560000,1.45506958,347.38871804
1601047620000,18.85992492,347.34
1601047680000,17.21859019,347.53972632
1601047740000,51.25,347.34
1601047800000,20.654708399999997,347.21
1601047860000,38.58492243,346.9
1601047920000,1.6037114,347.17082067
1601048040000,3.3476,347.16013018
1601048100000,14.14913838,347.5
1601048160000,3.6230843,347.98
1601048220000,20.78312902,348.01
1601048280000,18.23,347.8
1601048340000,1.066718,347.29
1601048460000,7.322850049999999,347.57
1601048520000,16.82062168,347.09
1601048580000,11.8,347.01
1601048640000,2.0,346.94
1601048700000,13.85941526,347.33
1601048820000,202.60634981,347.16
1601048880000,11.20783753,347.31
1601048940000,2.05,346.9
1601049000000,0.04,347.17281544
1601049060000,7.1,347.26198729
1601049120000,5.41302788,347.81
1601049180000,0.43045907,347.73
1601049240000,120.80879697,348.22
1601049300000,5.02392728,347.87
1601049360000,2.05,347.74
1601049420000,59.15019709,347.74
1601049540000,8.5,347.81
1601049600000,127.02107820000002,347.98
1601049660000,41.431362799999995,348.01856772
1601049720000,11.32974028,347.5
1601049780000,29.71908568,347.11
1601049840000,0.7660137,347.44050657
1601049900000,65.5794726,347.36
1601049960000,2.2574099999999997,347.96
1601050020000,2.20437756,348.16471153
1601050080000,0.49107321,348.18
1601050140000,0.08123279,348.25
1601050200000,0.05,348.21
1601050260000,44.79957332,348.2
1601050320000,33.25,348.22772047
1601050380000,28.74521619,348.56
1601050440000,5.050000000000002,349.06
1601050500000,51.57708340000001,349.12
1601050560000,26.44514832,349.19
1601050620000,35.79389413,348.36
1601050680000,16.79743298,348.04
1601050740000,17.95020911,347.68
1601050800000,0.59706508,347.52
1601050920000,1.52837258,347.43
1601050980000,4.38737,347.36
1601051040000,0.05,347.5174508
1601051100000,10.92280436,347.45
1601051160000,6.714823700000001,347.2
1601051220000,31.05958753,347.03
1601051280000,0.0230843,346.89
1601051340000,13.99289029,347.3
1601051400000,79.341172,347.24
1601051460000,12.54077084,347.28
1601051520000,10.97559815,346.86
1601051580000,5.5084,346.46
1601051640000,0.7579270300000001,346.45
1601051700000,6.95901072,346.22
1601051760000,28.643527000000002,346.1
1601051820000,10.42680107,345.99234615
1601051880000,16.826117699999998,346.12
1601051940000,0.1208,346.13
1601052000000,10.38,345.99
1601052060000,24.706060550000004,346.21001528
1601052120000,0.53145599,346.36240204
1601052180000,18.511145000000003,346.36
1601052240000,14.02677708,346.5
1601052300000,3.1467662,346.33
1601052360000,6.217181500000001,346.59
1601052420000,0.3,347.04231276
1601052480000,0.05,346.89
1601052540000,8.790000000000001,347.05
1601052600000,0.62677487,346.98
1601052660000,5.0,346.77499058
1601052720000,0.98203891,346.69
1601052780000,6.21642652,346.74012247
1601052840000,4.1,346.75
1601052900000,0.4,347.05393547
1601052960000,79.05,347.06555817
1601053020000,82.47438552,347.1
1601053080000,4.0,346.91
1601053140000,2.49573017,346.96263167
1601053200000,16.789535400000002,347.38
1601053260000,0.1410489,346.88
1601053320000,13.77353114,346.81
1601053380000,7.85378284,347.07478385
1601053440000,9.94420399,346.87723233
1601053500000,0.05,347.53
1601053560000,58.72108856,347.64
1601053620000,3.65435882,347.9266978
1601053680000,6.02,347.68
1601053740000,0.462,347.81850723
1601053800000,61.0,347.58522658
1601053860000,18.1376827,347.52
1601053920000,2.36668523,348.17
1601053980000,0.22,348.37
1601054040000,4.3824676999999985,348.29
1601054100000,6.909612299999999,348.55
1601054160000,9.83814432,348.87
1601054220000,1.7863980000000002,348.08
1601054280000,18.52348513,348.25908475
1601054340000,4.1845,348.0
1601054400000,11.79745,347.98
1601054460000,6.0329,348.22
1601054520000,17.6556,348.2
1601054580000,1.8599299999999999,348.29
1601054640000,19.37474,348.52
1601054700000,5.8,348.32
1601054760000,11.6201,348.27
1601054820000,12.71540785,347.97
1601054880000,3.2082650000000004,347.81
1601054940000,11.62665,347.95
1601055000000,1.68099676,348.19
1601055060000,10.45,348.33717125
1601055120000,24.597654000000002,348.51
1601055240000,1.07923703,348.63935558
1601055300000,0.095,348.66260053
1601055360000,0.05,348.6567195
1601055420000,2.62039398,348.65097805
1601055480000,4.61718889,348.33717125
1601055540000,0.25,348.01554914
1601055600000,1.0,347.96
1601055660000,7.7470300000000005,347.96
1601055780000,650.60002266,348.86
1601055840000,5378.10456652,350.54544133
1601055900000,257.29466919,351.07
1601055960000,245.73589519,351.25
1601056020000,29.31881634,350.43
1601056080000,52.23106462000001,350.68
1601056140000,112.35179957,350.49
1601056200000,37.3245651,349.90147581
1601056260000,50.87641443,349.69
1601056320000,6.8515241699999985,350.04098068
1601056380000,40.73234253,350.00985116
1601056560000,1.8586150000000001,350.40116958
1601056620000,6.71,350.1
1601056680000,6.15,350.69
1601056740000,13.23453124,350.77259373
1601056800000,15.39126886,350.37
1601056860000,7.5018637,350.45
1601056920000,8.05,350.82
1601056980000,39.04762837,351.0
1601057040000,159.17249161,351.59
1601057100000,34.070228900000004,351.99
1601057160000,62.21377654,352.53422472
1601057220000,17.15464886,352.58
1601057280000,16.74273285,352.07
1601057340000,23.34415496,352.08
1601057400000,215.67756632,352.57
1601057460000,5.87927127,352.89
1601057520000,50.4925671,353.1
1601057580000,47.35485429999999,353.4
1601057640000,1529.30826039,353.81
1601057700000,225.10580177,354.42
1601057760000,129.1692138,354.41
1601057820000,86.10025060000002,353.60563764
1601057880000,5.8479,354.43
1601057940000,4.95694656,353.70740197
1601058000000,102.59262,353.7988411
1601058060000,50.290420000000005,353.99
1601058120000,69.7866408,353.96
1601058180000,31.33657306,354.81
1601058240000,14.12162842,355.25
1601058300000,22.1036578,354.19
1601058360000,11.555612,354.63
1601058420000,9.13750798,354.73
1601058480000,3.28230944,355.19
1601058540000,35.70947672,354.82201958
1601058600000,70.43332418,355.67184139
1601058660000,20.90755018,355.85
1601058720000,37.55314764,354.84
1601058780000,69.98040231,354.76481321
1601058840000,138.56233964,354.45
1601058900000,18.1,354.15
1601058960000,2.35,354.25552344
1601059020000,27.40208,354.35781281
1601059080000,10.62106,354.56
1601059140000,3.87633712,354.81
1601059200000,13.90644381,354.25
1601059260000,9.27815881,354.09
1601059320000,209.648152,354.12820789
1601059380000,14.26464905,353.89
1601059440000,31.42309221,353.56
1601059500000,61.70563593,353.73
1601059560000,7.85,354.28
1601059620000,43.59,354.09
1601059680000,39.487,354.12
1601059740000,16.12282236,354.2
1601059800000,1.40274625,354.4850749
1601059860000,0.05,354.05
1601059920000,19.352,354.54
1601059980000,3.0,354.35
1601060040000,51.8222408,354.34224137
1601060100000,14.77199155,354.81
1601060160000,0.55,354.24
1601060220000,100.1,354.31
1601060280000,100.8,354.42
1601060340000,13.4598,354.89
1601060400000,48.703534399999995,354.74439865
1601060460000,3.95214591,355.82551115
1601060520000,3.51,355.55813924
1601060580000,33.39413958,355.54
1601060640000,1.15,355.5
1601060700000,42.86907027,355.03
1601060760000,1.1230843000000001,354.61
1601060820000,2.48711,354.46
1601060880000,1.02074602,354.42
1601060940000,0.10416687,354.73
1601061000000,0.62801825,355.26
1601061060000,3.508625,355.32
1601061120000,39.86510053,354.85
1601061180000,67.39957232,354.32093167
1601061240000,99.2401613,354.05
1601061300000,0.9702,354.08
1601061360000,37.782832,354.31
1601061420000,31.81785,354.39
1601061480000,5.275919999999999,354.79
1601061540000,8.02324296,354.87
1601061600000,7.32847257,355.09
1601061660000,67.21964084,355.44
1601061720000,26.47427556,354.86
1601061780000,9.127839,354.54296276
1601061840000,13.091914,354.25
1601061900000,3.0882551,354.24
1601061960000,47.37772094,354.01
1601062020000,10.640172999999999,354.44
1601062080000,14.1475207,354.31
1601062140000,17.058546,354.93
1601062200000,0.1,354.58426375
1601062260000,12.019496,354.44
1601062320000,10.0,354.17649057
1601062380000,0.4401661,354.15241336
1601062440000,9.358341000000001,354.35
1601062500000,12.98417509,354.10586947
1601062560000,13.514547,353.87315005
1601062620000,27.05927096,354.19895724
1601062680000,19.81528089,354.02441768
1601062740000,2.2252400000000003,353.59388675
1601062800000,6.03855651,353.92
1601062860000,0.5,353.6520666
1601062920000,0.477105,353.67
1601062980000,36.0,354.07
1601063040000,5.74946158,353.98
1601063100000,3.43022073,354.26
1601063160000,58.951855200000004,354.3
1601063220000,0.2,354.05340838
1601063400000,244.37539610000002,354.37900682
1601063460000,1.4,353.91386620000003
1601063520000,0.266,354.06
1601063580000,3.6335,354.42552088
1601063640000,1.6722400000000002,354.65
1601063700000,0.25,354.65
1601063760000,0.5700000000000001,354.8
1601063820000,0.12308,354.81
1601063940000,15.07657987,354.9
1601064000000,79.67149535,355.0
1601064060000,11.112186,355.39
1601064120000,31.22068524,355.57
1601064180000,107.80521432,355.49
1601064240000,126.41414015,355.6775056
1601064300000,149.87966081,356.85
1601064360000,3.56125154,356.44
1601064420000,27.76275899,356.65
1601064480000,15.034,356.51
1601064540000,1.35,356.40997431
1601064600000,0.3,356.17744456
1601064660000,2.1288,356.53
1601064720000,0.7827500000000001,356.81
1601064780000,3.51813932,356.73
1601064840000,2.83088932,356.43
1601064900000,32.38351869,355.96417588
1601064960000,10.05,356.37
1601065020000,61.8,356.26
1601065080000,9.2,356.25
1601065140000,1.19812619,356.76
1601065200000,22.31508019,356.78
1601065260000,2.40486119,356.85
1601065320000,94.00051166,356.61
1601065380000,83.11207675,356.93
1601065440000,99.18952115,357.43
1601065500000,29.65378702,357.99
1601065560000,102.27444464,357.94987423
1601065620000,11.11100049,358.17
1601065680000,25.23838734,358.24
1601065740000,6.6850415399999985,358.36
1601065800000,58.28118873,358.14
1601065860000,8.88330511,358.11
1601065920000,50.96111465,358.51
1601065980000,62.70263385000001,357.95054953
1601066040000,4.45927939,357.58
1601066100000,68.1194,357.26
1601066160000,22.21216596,356.93
1601066220000,0.2,356.74
1601066280000,139.74776599999998,356.7
1601066340000,0.9229999999999999,356.48
1601066400000,24.04227364,356.3569172
1601066460000,0.33518834,356.86
1601066520000,12.82912,356.62
1601066580000,1.4,356.5
1601066640000,135.99752405,356.27
1601066700000,16.69240997,356.04
1601066760000,11.75002568,355.8
1601066820000,0.6424300000000001,355.67
1601066880000,33.11591583,355.81
1601066940000,0.79941468,355.42
1601067000000,14.5,355.87819118
1601067060000,50.94445212,356.21950599
1601067120000,36.580166600000005,355.86
1601067180000,42.59992886,355.78
1601067240000,2.42,355.38
1601067300000,5.0,355.42
1601067360000,40.58318055,355.43
1601067420000,1.8739550999999999,355.59147852
1601067480000,0.1,355.82408129
1601067540000,0.3,355.53
1601067600000,15.19625346,355.65
1601067660000,3.85572071,355.5
1601067720000,5.78828173,354.98072030000003
1601067780000,17.92286005,354.46650869999996
1601067840000,900.75595256,354.39
1601067900000,13.3395,354.89974838
1601067960000,11.19,354.83
1601068020000,0.1,354.92
1601068080000,24.94820577,354.97
1601068140000,6.76389984,354.9
1601068200000,0.4,355.05050682
1601068260000,0.1,355.06
1601068320000,0.251761,355.06
1601068380000,10.6012,355.12911056
1601068440000,1.37226455,355.01
1601068500000,2.27500971,355.13
1601068560000,24.16150958,354.86984986
1601068620000,0.49200000000000005,354.7768028
1601068680000,3.947,354.56744692
1601068740000,2.03338,354.58
1601068800000,6.251375,354.58
1601068860000,4.17003097,354.57720487
1601068920000,65.70204202000001,354.61
1601068980000,0.4755,355.19
1601069040000,10.66219284,355.38
1601069100000,1.172189,355.68
1601069160000,24.08543393,355.79
1601069220000,1.03635887,355.85
1601069280000,1.13652554,355.92
1601069340000,35.41449336,356.16
1601069400000,27.18490595,356.3
1601069460000,17.99078439,355.85
1601069520000,3.09541297,355.95
1601069580000,1.46013374,355.9
1601069640000,0.43387678,355.80032044
1601069700000,9.7365,355.8235822
1601069760000,0.279547,355.55
1601069820000,8.111908,355.38160868
1601069880000,0.05,355.54444103
1601069940000,0.65,355.61
1601070000000,12.6,355.92
1601070060000,0.1,356.17250867
1601070120000,23.355473,356.18
1601070180000,5.1000000000000005,356.24229397
1601070240000,4.1,356.22
1601070300000,2.36594396,356.25
1601070360000,0.1,356.59
1601070420000,31.7453251,356.59
1601070480000,0.1,356.80057632
1601070600000,0.25,356.82
1601070660000,0.18856198,356.87036161
1601070720000,11.93295012,356.87036161
1601070780000,3.0839999999999996,356.87036161
1601070840000,1.1720540000000002,357.12624102
1601070900000,165.64972679,357.18
1601070960000,16.75777624,357.75430867
1601071020000,3.31965516,357.71941602
1601071080000,38.7588,357.78920131
1601071140000,5.2553,357.91
1601071200000,13.577663099999999,358.06
1601071260000,88.06021581,358.4678955
1601071320000,46.3270365,357.35
1601071380000,70.96414585,357.05
1601071440000,20.14860381,356.27
1601071500000,34.45600358,355.8
1601071560000,7.55,355.27
1601071620000,7.90950708,355.37
1601071680000,2.69768,355.07
1601071740000,33.96808607,355.06
1601071800000,22.40051813,354.69
1601071860000,0.1,354.48
1601071920000,0.05,355.02
1601071980000,7.24514283,355.06
1601072040000,0.4572,355.31182338
1601072100000,0.04496894,354.81
1601072160000,32.00411474,354.5
1601072220000,61.01884343,353.86
1601072280000,65.69611055,353.18
1601072340000,32.24555,353.49740574
1601072400000,4.53994378,353.66
1601072460000,6.64559295,354.25
1601072520000,6.54320887,354.43950721
1601072580000,0.4320000000000001,354.45
1601072640000,0.15000000000000002,354.19525868
1601072700000,10.48287577,354.1
1601072760000,0.15019100000000002,354.27129312
1601072820000,4.17223359,354.65
1601072880000,2.6222408,355.04881881
1601073000000,0.3730843,355.1
1601073060000,1.25691617,355.35582791
1601073120000,0.25303909,355.19
1601073180000,4.03198234,355.2
1601073240000,140.52609857,354.87720535
1601073300000,0.51856296,355.37736004
1601073360000,0.1,355.31
1601073420000,7.17937665,355.39
1601073480000,3.0,355.49367509
1601073540000,0.05,355.26661298
1601073600000,2.8072272600000003,355.31920252
1601073660000,25.460379999999997,355.41
1601073720000,3.1,355.68
1601073780000,40.92586065,355.61072772
1601073840000,3.65000001,355.35582791
1601073900000,0.24,355.63
1601073960000,6.56381849,355.79609421
1601074020000,2.23713758,355.5285696
1601074080000,17.48829715,355.22
1601074140000,0.48429598,354.27236711
1601074200000,27.43186885,354.08
1601074260000,11.11628,353.81
1601074320000,1.44849548,353.44
1601074380000,2.6989430000000003,353.14
1601074440000,3.37550325,353.25
1601074500000,68.63895402,352.73
1601074560000,2.99952103,352.73
1601074620000,6.44888224,352.76
1601074680000,5.575,352.85
1601074740000,1.11,353.00453311
1601074800000,37.34712399,353.05
1601074860000,13.13397819,353.8579631
1601074920000,5.46936019,353.18
1601074980000,3.67592313,352.85
1601075040000,8.94908577,353.35355789
1601075100000,0.3277,353.58
1601075160000,12.84800103,353.6
1601075220000,8.614519809999999,353.50651376
1601075280000,2.45,353.18
1601075340000,4.20488748,353.17
1601075400000,100.82700000000001,352.65
1601075460000,3.14347,352.82
1601075520000,82.71348215,352.54
1601075580000,53.62145,351.87
1601075640000,63.78228374,352.19
1601075700000,12.5277,351.7
1601075760000,18.51829928,352.33
1601075820000,3.208,352.02
1601075880000,1.3545200000000002,352.51369501
1601075940000,5.932930000000001,352.52
1601076000000,9.73803687,352.82281457
1601076060000,9.22233211,353.06
1601076120000,2.6277041700000003,353.04898461
1601076300000,9.91305086,353.04
1601076360000,21.2676,352.45
1601076420000,0.75,352.36
1601076480000,0.15390610000000002,352.64
1601076540000,5.69,352.34
1601076600000,0.70872,352.4
1601076660000,0.15,352.26
1601076720000,13.75,352.73
1601076780000,98.38991321,353.38837276
1601076840000,10.33824735,353.5
1601076900000,0.6,352.87
1601076960000,5.5882515,352.88
1601077020000,7.69967054,352.63
1601077080000,115.20325597,352.1
1601077140000,33.88960865,351.6
1601077200000,2.37627868,351.55
1601077260000,9.93624565,351.44
1601077320000,0.57408454,351.14
1601077380000,0.25,351.37
1601077440000,200.30255,351.55782071
1601077500000,11.35387565,351.71
1601077560000,18.331020000000002,351.99
1601077620000,6.8,351.90397487
1601077680000,2.3,351.79997553
1601077740000,21.04505917,352.16
1601077800000,0.17619343999999998,352.14822339999995
1601077920000,112.15,352.24
1601077980000,1.075,351.79
1601078040000,0.47752417,352.06762033
1601078100000,27.92942506,352.25
1601078160000,4.8527,351.85
1601078280000,2.03125,352.36
1601078340000,8.84157495,352.43
1601078400000,77.87880825,352.61565493
1601078460000,26.83895,352.99
1601078520000,6.24635793,352.76
1601078580000,26.31111869,352.52
1601078640000,15.22324042,352.22056022
1601078700000,0.35,352.3
1601078760000,8.07938551,352.65
1601078820000,120.32879887,352.81118369
1601078880000,16.65319071,353.66074416
1601078940000,16.80859392,353.46
1601079000000,2.03354334,353.66
1601079060000,158.86335644,353.82
1601079120000,6.88769396,354.34
1601079180000,3.26600746,354.19603376
1601079240000,3.91872924,354.51
1601079300000,501.24213424,354.12
1601079360000,14.038179999999999,353.89
1601079420000,0.15,353.8
1601079480000,0.30000000000000004,353.61
1601079540000,4.76933632,353.58427422
1601079600000,0.12308430000000001,353.42
1601079660000,41.11425555,353.29
1601079720000,4.80213723,353.2
1601079780000,0.1,353.57
1601079840000,4.8006400000000005,353.48
1601079900000,4.68759,353.42
1601079960000,5.05218909,353.21
1601080020000,20.8571919,352.91
1601080080000,32.43611332,352.67885098
1601080140000,4.95,352.69212487
1601080200000,9.0,352.75
1601080260000,8.95946,353.05105912
1601080320000,4.42134,353.13
1601080380000,0.3395,353.38
1601080440000,5.09431,353.09
1601080500000,6.56304146,352.78
1601080560000,6.37991753,353.02779611
1601080620000,6.1400000000000015,352.69048248
1601080740000,6.05,352.71761486
1601080800000,5.29095196,352.91
1601080860000,0.3,353.0
1601080920000,13.8047,352.96
1601080980000,45.76543079,353.05105912
1601081040000,5.64372868,353.12545455
1601081100000,5.8,352.48
1601081160000,3.02433493,352.58579894
1601081220000,8.36226195,352.23
1601081280000,47.0127035,351.65978064
1601081340000,28.27315985,351.32
1601081400000,11.95205982,351.61
1601081460000,8.55071569,351.6
1601081520000,6.05,351.56
1601081580000,3.4000000000000004,351.36
1601081640000,8.53070335,351.3
1601081700000,2.33294906,351.36
1601081760000,0.1,351.35
1601081820000,6.93054,351.4
1601081880000,16.33747416,351.46
1601081940000,1.4500000000000002,351.59
1601082000000,40.81812908,351.25
1601082060000,18.90748987,350.51539112
1601082120000,5.2,351.08533485
1601082180000,28.4209209,351.06
1601082240000,1.08002,351.56
1601082300000,0.138163,351.55782071
1601082360000,0.15000000000000002,351.82
1601082420000,6.3,351.9
1601082480000,11.9,351.68
1601082540000,0.94001,351.51
1601082600000,0.25,351.60880067
1601082660000,0.25931947,351.61
1601082780000,0.3,351.65
1601082900000,15.33431413,351.67854158
1601082960000,0.05,352.05
1601083020000,7.81492304,352.04213035
1601083080000,11.93232317,352.24
1601083140000,0.14,352.35
1601083200000,7.68896187,352.33
1601083260000,5.85,352.1
1601083320000,2.59,352.56
1601083380000,0.1,352.64
1601083440000,6.3460581299999985,352.59
1601083500000,7.47515973,352.60290994
1601083560000,0.05,352.02
1601083620000,0.503266,352.08
1601083680000,1.1,352.0
1601083740000,0.35000000000000003,351.94606619
1601083860000,10.40735817,352.02
1601083920000,3.38730654,352.16706477
1601084100000,0.81176605,352.32990584
1601084160000,12.46179285,352.33
1601084280000,9.13717277,352.32
1601084340000,3.64911952,352.64
1601084400000,7.75466353,352.63
1601084460000,1.97433,352.37
1601084520000,8.95510198,352.53
1601084580000,5.26441,352.98
1601084640000,7.2600099999999985,352.7940848
1601084700000,13.795252,352.69
1601084760000,10.54958249,352.63
1601084820000,11.26734447,353.04898461
1601084880000,0.12308430000000001,353.32
1601084940000,1.6,353.42
1601085000000,1.1,353.10921665
1601085060000,0.6,353.04
1601085120000,0.3,353.27
1601085180000,24.51366612,353.19
1601085240000,24.15211686,353.19
1601085300000,27.97391314,353.19
1601085360000,33.11562522,353.19
1601085420000,78.84438626000002,353.19
1601085480000,12.7063163,352.83
